,time,value
12242,1621155165859,9
12243,1621155165859,13
12244,1621155165860,22
12245,1621155165859,25
12246,1621155165860,21
12247,1621155165859,52
12248,1621155165859,27
12249,1621155165859,20
12250,1621155165859,25
12251,1621155165875,18
12252,1621155165875,10
12253,1621155165875,10
12254,1621155165875,43
12255,1621155165875,42
12256,1621155165875,32
12257,1621155165876,28
12258,1621155165876,13
12259,1621155165875,27
12260,1621155165876,21
12261,1621155165875,-4
12262,1621155165875,32
12263,1621155165875,-2
12264,1621155165910,9
12265,1621155165910,11
12266,1621155165911,12
12267,1621155165911,-1
12268,1621155165911,3
12269,1621155165911,19
12270,1621155165911,29
12271,1621155165911,35
12272,1621155165911,27
12273,1621155165911,26
12274,1621155165911,29
12275,1621155165910,20
12276,1621155165910,8
12277,1621155165931,18
12278,1621155165931,17
12279,1621155165931,22
12280,1621155165932,40
12281,1621155165931,18
12282,1621155165932,33
12283,1621155165932,24
12284,1621155165932,25
12285,1621155165932,41
12286,1621155165932,28
12287,1621155165932,41
12288,1621155165951,27
12289,1621155165952,26
12290,1621155165952,26
12291,1621155165953,28
12292,1621155165953,42
12293,1621155165953,56
12294,1621155165953,68
12295,1621155165953,72
12296,1621155165953,68
12297,1621155165953,57
12298,1621155165953,74
12299,1621155165953,57
12300,1621155165953,65
12301,1621155165985,55
12302,1621155165985,49
12303,1621155165985,33
12304,1621155165985,35
12305,1621155165985,37
12306,1621155165985,48
12307,1621155165985,60
12308,1621155165985,65
12309,1621155165985,51
12310,1621155165985,43
12311,1621155165986,38
12312,1621155165986,55
12313,1621155166022,35
12314,1621155166023,43
12315,1621155166023,49
12316,1621155166023,33
12317,1621155166023,6
12318,1621155166023,19
12319,1621155166023,24
12320,1621155166023,34
12321,1621155166023,25
12322,1621155166023,34
12323,1621155166023,41
12324,1621155166023,48
12325,1621155166023,48
12326,1621155166043,20
12327,1621155166043,16
12328,1621155166043,21
12329,1621155166043,22
12330,1621155166043,22
12331,1621155166043,33
12332,1621155166043,37
12333,1621155166044,28
12334,1621155166044,24
12335,1621155166043,29
12336,1621155166044,29
12337,1621155166044,32
12338,1621155166064,7
12339,1621155166064,-6
12340,1621155166064,49
12341,1621155166064,13
12342,1621155166064,25
12343,1621155166064,52
12344,1621155166064,4
12345,1621155166065,51
12346,1621155166064,0
12347,1621155166064,-8
12348,1621155166064,40
12349,1621155166065,43
12350,1621155166081,44
12351,1621155166081,42
12352,1621155166081,32
12353,1621155166081,23
12354,1621155166081,21
12355,1621155166081,34
12356,1621155166081,39
12357,1621155166081,49
12358,1621155166081,42
12369,1621155166122,51
12370,1621155166123,24
12371,1621155166123,41
12372,1621155166123,34
12373,1621155166123,49
12374,1621155166123,50
12375,1621155166123,25
12376,1621155166123,42
12380,1621155166123,23
12381,1621155166198,33
12382,1621155166198,28
12383,1621155166199,21
12384,1621155166199,18
12385,1621155166200,40
12386,1621155166201,49
12387,1621155166200,40
12388,1621155166199,5
12389,1621155166201,52
12390,1621155166198,37
12391,1621155166198,35
12392,1621155166198,0
12393,1621155166198,5
12394,1621155166198,18
12396,1621155166204,76
12397,1621155166200,35
12398,1621155166203,51
12399,1621155166199,26
12402,1621155166205,51
12403,1621155166200,40
12404,1621155166207,27
12405,1621155166204,58
12406,1621155166200,38
12407,1621155166203,71
12408,1621155166205,54
12409,1621155166204,68
12410,1621155166205,37
12411,1621155166206,39
12412,1621155166207,49
12413,1621155166211,48
12414,1621155166210,60
12415,1621155166210,32
12416,1621155166206,48
12417,1621155166207,26
12418,1621155166210,39
12419,1621155166213,18
12420,1621155166207,32
12421,1621155166205,41
12422,1621155166210,36
12423,1621155166210,59
12424,1621155166213,35
12425,1621155166210,43
12426,1621155166213,52
12427,1621155166213,49
12428,1621155166212,53
12429,1621155166212,53
12430,1621155166206,56
12431,1621155166207,34
12432,1621155166213,17
12433,1621155166250,35
12434,1621155166250,33
12435,1621155166251,25
12436,1621155166252,25
12437,1621155166252,28
12438,1621155166252,32
12439,1621155166252,33
12440,1621155166253,33
12441,1621155166253,40
12442,1621155166250,28
12443,1621155166253,43
12444,1621155166254,42
12445,1621155166254,53
12446,1621155166267,36
12447,1621155166267,33
12448,1621155166267,36
12449,1621155166267,42
12450,1621155166267,50
12451,1621155166267,56
12452,1621155166269,44
12453,1621155166270,41
12454,1621155166270,27
12455,1621155166270,32
12456,1621155166270,42
12457,1621155166271,40
12458,1621155166271,48
12459,1621155166270,48
12460,1621155166272,60
12461,1621155166272,69
12462,1621155166272,59
12463,1621155166273,48
12464,1621155166274,27
12465,1621155166274,3
12466,1621155166274,19
12467,1621155166274,29
12468,1621155166273,36
12469,1621155166274,-4
12470,1621155166285,12
12471,1621155166286,34
12472,1621155166287,41
12473,1621155166606,41
12474,1621155166607,25
12475,1621155166608,29
12476,1621155166608,35
12477,1621155166608,25
12478,1621155166609,8
12479,1621155166609,16
12480,1621155166610,10
12481,1621155166610,22
12482,1621155166610,29
12483,1621155166610,28
12484,1621155166625,28
12485,1621155166625,25
12486,1621155166625,41
12487,1621155166625,42
12488,1621155166625,41
12489,1621155166625,48
12490,1621155166627,36
12491,1621155166628,27
12492,1621155166629,33
12493,1621155166630,41
12494,1621155166630,41
12495,1621155166632,38
12496,1621155166632,25
12497,1621155166643,7
12498,1621155166644,6
12499,1621155166645,20
12500,1621155166646,21
12501,1621155166646,22
12502,1621155166646,74
12503,1621155166646,25
12504,1621155166646,67
12505,1621155166646,29
12506,1621155166646,49
12507,1621155166649,72
12508,1621155166650,57
12509,1621155166700,42
12510,1621155166700,38
12511,1621155166700,52
12512,1621155166700,43
12513,1621155166703,56
12514,1621155166703,52
12515,1621155166704,40
12516,1621155166708,32
12517,1621155166708,25
12518,1621155166708,28
12519,1621155166708,53
12520,1621155166708,42
12521,1621155166710,59
12522,1621155166719,53
12523,1621155166719,56
12524,1621155166719,58
12525,1621155166720,49
12526,1621155166719,52
12527,1621155166719,54
12528,1621155166720,45
12531,1621155166719,58
12533,1621155166723,49
12534,1621155166723,34
12535,1621155166735,10
12536,1621155166735,23
12537,1621155166737,20
12538,1621155166738,34
12539,1621155166738,36
12540,1621155166739,36
12541,1621155166739,39
12542,1621155166740,44
12543,1621155166740,57
12544,1621155166740,67
12545,1621155166739,38
12546,1621155166742,68
12547,1621155166742,68
12548,1621155166774,59
12549,1621155166775,57
12550,1621155166775,54
12551,1621155166775,41
12552,1621155166775,24
12553,1621155166775,71
12554,1621155166775,37
12555,1621155166775,35
12556,1621155166775,28
12557,1621155166775,58
12558,1621155166775,53
12559,1621155166775,52
12560,1621155166775,60
12561,1621155166795,59
12562,1621155166795,29
12563,1621155166795,48
12564,1621155166795,71
12565,1621155166795,66
12566,1621155166796,27
12567,1621155166797,53
12568,1621155166796,21
12569,1621155166796,50
12570,1621155166797,44
12571,1621155166797,25
12572,1621155166797,27
12573,1621155166797,38
12574,1621155166796,39
12575,1621155166796,39
12576,1621155166795,38
12577,1621155166796,40
12578,1621155166796,34
12579,1621155166795,40
12580,1621155166797,17
12581,1621155166796,41
12582,1621155166796,22
12583,1621155166795,59
12584,1621155166796,24
12585,1621155166797,64
12586,1621155166830,55
12587,1621155166830,58
12588,1621155166830,20
12589,1621155166830,43
12590,1621155166830,17
12591,1621155166830,2
12592,1621155166830,-10
12593,1621155166830,-10
12594,1621155166830,10
12595,1621155166831,26
12596,1621155166831,27
12597,1621155166830,-2
12598,1621155166850,19
12599,1621155166850,0
12600,1621155166850,-24
12601,1621155166850,0
12602,1621155166850,33
12603,1621155166850,24
12604,1621155166850,0
12605,1621155166850,-22
12606,1621155166851,-4
12607,1621155166851,1
12608,1621155166850,-20
12609,1621155166851,-1
12610,1621155166885,-6
12611,1621155166885,-5
12612,1621155166886,-10
12613,1621155166886,-17
12614,1621155166886,-7
12615,1621155166886,-12
12616,1621155166886,-33
12617,1621155166886,-29
12618,1621155166886,-19
12619,1621155166886,-12
12620,1621155166886,-39
12621,1621155166886,-37
12622,1621155166886,-10
12623,1621155166905,-3
12624,1621155166905,6
12625,1621155166906,18
12626,1621155166906,23
12627,1621155166906,11
12628,1621155166906,32
12629,1621155166906,43
12630,1621155166906,42
12631,1621155166906,24
12632,1621155166906,32
12633,1621155166906,16
12634,1621155166906,4
12635,1621155166906,20
12636,1621155166925,11
12637,1621155166925,22
12638,1621155166925,11
12639,1621155166925,35
12640,1621155166925,48
12641,1621155166925,67
12642,1621155166925,72
12643,1621155166925,72
12644,1621155166925,75
12645,1621155166925,35
12646,1621155166925,34
12647,1621155166961,80
12648,1621155166961,77
12649,1621155166961,70
12650,1621155166961,75
12651,1621155166962,74
12652,1621155166962,74
12653,1621155166962,73
12654,1621155166961,74
12655,1621155166962,87
12656,1621155166962,82
12657,1621155166962,82
12658,1621155166961,81
12659,1621155166962,89
12660,1621155166966,67
12661,1621155166966,61
12662,1621155166967,66
12663,1621155166966,58
12664,1621155166967,49
12665,1621155166967,59
12666,1621155166966,69
12667,1621155166966,67
12668,1621155166966,65
12669,1621155166966,64
12670,1621155166967,58
12671,1621155166967,43
12672,1621155166966,65
12673,1621155167016,52
12674,1621155167016,43
12675,1621155167016,13
12676,1621155167016,41
12677,1621155167016,9
12678,1621155167016,64
12679,1621155167017,56
12680,1621155167017,58
12681,1621155167017,69
12682,1621155167016,56
12683,1621155167016,44
12684,1621155167016,43
12685,1621155167038,70
12686,1621155167038,60
12687,1621155167038,52
12688,1621155167038,36
12689,1621155167039,34
12690,1621155167039,29
12691,1621155167039,26
12692,1621155167039,53
12693,1621155167039,56
12694,1621155167039,68
12695,1621155167039,37
12696,1621155167039,42
12697,1621155167039,45
12698,1621155167054,34
12699,1621155167054,41
12702,1621155167056,16
12704,1621155167055,12
12705,1621155167056,11
12706,1621155167056,9
12707,1621155167056,12
12708,1621155167054,32
12709,1621155167056,17
12710,1621155167056,11
12711,1621155167075,12
12712,1621155167075,9
12713,1621155167075,4
12714,1621155167075,9
12715,1621155167075,7
12716,1621155167076,-1
12717,1621155167076,1
12718,1621155167076,23
12719,1621155167076,1
12720,1621155167075,4
12721,1621155167076,8
12732,1621155167118,70
12733,1621155167118,75
12734,1621155167118,88
12735,1621155167118,96
12736,1621155167118,101
12737,1621155167118,98
12739,1621155167117,26
12742,1621155167173,106
12743,1621155167174,107
12744,1621155167174,96
12745,1621155167174,98
12746,1621155167175,96
12747,1621155167176,96
12748,1621155167174,99
12749,1621155167177,109
12750,1621155167177,106
12751,1621155167177,93
12752,1621155167179,74
12753,1621155167178,85
12754,1621155167177,100
12755,1621155167186,84
12756,1621155167186,73
12757,1621155167186,70
12758,1621155167186,80
12759,1621155167188,65
12760,1621155167186,82
12761,1621155167185,60
12762,1621155167189,44
12763,1621155167189,73
12764,1621155167187,73
12765,1621155167190,28
12766,1621155167190,38
12767,1621155167192,60
12768,1621155167190,55
12769,1621155167190,36
12770,1621155167192,59
12771,1621155167194,60
12772,1621155167189,54
12773,1621155167190,50
12774,1621155167190,29
12775,1621155167196,20
12776,1621155167188,50
12777,1621155167196,22
12778,1621155167194,53
12779,1621155167196,36
12780,1621155167206,34
12781,1621155167206,41
12782,1621155167206,23
12783,1621155167206,20
12784,1621155167207,24
12785,1621155167207,26
12786,1621155167207,17
12787,1621155167207,12
12788,1621155167206,42
12789,1621155167207,22
12790,1621155167207,22
12791,1621155167206,37
12792,1621155167223,29
12793,1621155167224,28
12794,1621155167224,25
12795,1621155167224,28
12796,1621155167224,37
12797,1621155167224,28
12798,1621155167224,35
12799,1621155167226,29
12800,1621155167226,17
12801,1621155167226,0
12802,1621155167226,-2
12803,1621155167226,6
12804,1621155167226,7
12805,1621155167244,3
12806,1621155167245,12
12807,1621155167246,27
12808,1621155167247,41
12809,1621155167248,43
12810,1621155167248,50
12811,1621155167249,21
12812,1621155167250,3
12813,1621155167251,0
12814,1621155167251,3
12815,1621155167252,5
12816,1621155167253,8
12817,1621155167254,9
12818,1621155167262,18
12819,1621155167263,27
12820,1621155167263,22
12821,1621155167264,23
12822,1621155167264,27
12823,1621155167265,43
12824,1621155167265,37
12825,1621155167266,38
12826,1621155167266,26
12827,1621155167268,22
12828,1621155167268,25
12829,1621155167286,-1
12830,1621155167286,12
12831,1621155167286,20
12832,1621155167286,-2
12833,1621155167286,22
12834,1621155167288,20
12835,1621155167288,16
12836,1621155167289,2
12837,1621155167289,4
12838,1621155167289,10
12839,1621155167290,20
12840,1621155167290,26
12841,1621155167285,29
12842,1621155167338,52
12843,1621155167338,38
12844,1621155167339,56
12845,1621155167340,39
12846,1621155167341,23
12847,1621155167342,24
12848,1621155167343,50
12849,1621155167343,56
12850,1621155167343,37
12851,1621155167344,50
12852,1621155167344,52
12853,1621155167345,60
12854,1621155167354,60
12855,1621155167358,33
12856,1621155167358,35
12857,1621155167358,45
12858,1621155167357,50
12859,1621155167359,57
12860,1621155167359,69
12861,1621155167360,67
12862,1621155167358,25
12863,1621155167360,48
12864,1621155167360,50
12865,1621155167361,82
12866,1621155167361,67
12867,1621155167362,86
12868,1621155167363,66
12869,1621155167363,82
12870,1621155167365,60
12871,1621155167366,56
12872,1621155167368,60
12873,1621155167366,57
12874,1621155167368,54
12875,1621155167368,56
12876,1621155167368,52
12880,1621155167408,65
12881,1621155167408,58
12882,1621155167408,58
12883,1621155167411,57
12884,1621155167412,65
12885,1621155167412,75
12886,1621155167414,71
12887,1621155167412,75
12888,1621155167415,65
12889,1621155167415,49
12890,1621155167414,72
12891,1621155167416,44
12892,1621155167416,39
12893,1621155167431,59
12894,1621155167432,25
12895,1621155167432,34
12896,1621155167432,43
12897,1621155167431,22
12898,1621155167431,41
12899,1621155167434,58
12900,1621155167431,60
12901,1621155167434,49
12902,1621155167434,58
12903,1621155167435,19
12904,1621155167436,18
12905,1621155167435,36
12906,1621155167437,23
12907,1621155167437,35
12908,1621155167437,42
12909,1621155167437,43
12910,1621155167437,38
12911,1621155167438,35
12912,1621155167438,27
12913,1621155167438,29
12914,1621155167439,32
12915,1621155167439,37
12916,1621155167439,27
12917,1621155167439,36
12918,1621155167440,35
12919,1621155167468,25
12920,1621155167469,16
12921,1621155167469,13
12922,1621155167469,20
12923,1621155167469,10
12924,1621155167470,9
12925,1621155167470,5
12926,1621155167470,18
12927,1621155167470,3
12928,1621155167471,19
12929,1621155167471,24
12930,1621155167471,12
12931,1621155167488,50
12932,1621155167487,37
12933,1621155167487,16
12934,1621155167487,4
12935,1621155167488,25
12936,1621155167489,25
12937,1621155167488,40
12938,1621155167490,17
12939,1621155167490,36
12940,1621155167490,35
12941,1621155167490,42
12942,1621155167490,17
12943,1621155167523,42
12944,1621155167523,52
12945,1621155167523,65
12946,1621155167523,64
12947,1621155167523,40
12948,1621155167523,64
12949,1621155167523,37
12950,1621155167523,57
12951,1621155167523,23
12952,1621155167523,70
12953,1621155167523,36
12954,1621155167526,56
12955,1621155167542,38
12956,1621155167542,49
12957,1621155167543,56
12958,1621155167543,51
12959,1621155167543,44
12960,1621155167543,57
12961,1621155167542,35
12962,1621155167545,35
12963,1621155167545,23
12964,1621155167545,27
12965,1621155167547,40
12966,1621155167547,36
12967,1621155167546,38
12968,1621155167562,17
12969,1621155167562,27
12970,1621155167562,40
12971,1621155167562,20
12972,1621155167565,51
12973,1621155167566,41
12974,1621155167566,38
12975,1621155167567,43
12976,1621155167568,49
12977,1621155167569,36
12978,1621155167570,22
12979,1621155167571,19
12980,1621155167571,33
12981,1621155167598,53
12982,1621155167598,56
12983,1621155167598,49
12984,1621155167600,50
12985,1621155167600,40
12986,1621155167600,36
12987,1621155167601,60
12988,1621155167600,42
12989,1621155167602,58
12990,1621155167603,40
12991,1621155167604,28
12992,1621155167616,23
12993,1621155167616,37
12994,1621155167616,52
12995,1621155167616,50
12996,1621155167618,42
12997,1621155167618,38
12998,1621155167618,45
12999,1621155167619,54
13000,1621155167620,50
13001,1621155167621,38
13002,1621155167622,38
13003,1621155167623,51
13004,1621155167624,53
13005,1621155167635,37
13006,1621155167636,28
13007,1621155167937,36
13010,1621155167939,74
13012,1621155167940,28
13013,1621155167941,24
13014,1621155167941,23
13015,1621155167941,20
13016,1621155167941,23
13017,1621155167941,25
13018,1621155167974,22
13019,1621155167974,26
13020,1621155167974,35
13021,1621155167975,56
13022,1621155167975,56
13023,1621155167975,44
13024,1621155167975,64
13025,1621155167975,54
13026,1621155167975,51
13027,1621155167974,41
13028,1621155167975,49
13029,1621155167975,50
13030,1621155167975,59
13031,1621155167982,51
13032,1621155167983,57
13033,1621155167983,55
13034,1621155167983,54
13035,1621155167983,58
13036,1621155167983,58
13037,1621155167983,44
13038,1621155167983,49
13039,1621155167983,35
13040,1621155167983,24
13041,1621155167983,65
13042,1621155167983,54
13043,1621155167983,64
13044,1621155168012,19
13045,1621155168012,20
13046,1621155168012,28
13047,1621155168013,11
13048,1621155168013,7
13049,1621155168013,18
13050,1621155168013,27
13051,1621155168013,16
13052,1621155168013,-5
13053,1621155168012,32
13054,1621155168012,22
13055,1621155168013,33
13056,1621155168068,-9
13057,1621155168069,-1
13058,1621155168069,16
13059,1621155168069,18
13060,1621155168069,-1
13061,1621155168069,34
13062,1621155168069,37
13063,1621155168069,32
13064,1621155168069,16
13065,1621155168069,11
13066,1621155168069,0
13067,1621155168069,19
13068,1621155168087,-7
13069,1621155168087,6
13070,1621155168087,26
13071,1621155168087,2
13072,1621155168087,50
13073,1621155168087,37
13074,1621155168086,3
13075,1621155168087,50
13076,1621155168088,35
13077,1621155168087,2
13078,1621155168087,6
13079,1621155168087,41
13080,1621155168087,-6
13081,1621155168105,37
13082,1621155168106,39
13088,1621155168111,48
13089,1621155168111,50
13094,1621155168111,36
13099,1621155168152,33
13100,1621155168152,32
13101,1621155168152,44
13102,1621155168152,52
13103,1621155168152,58
13104,1621155168152,65
13105,1621155168153,66
13106,1621155168153,58
13107,1621155168153,58
13108,1621155168153,64
13109,1621155168153,38
13110,1621155168153,51
13111,1621155168153,40
13112,1621155168154,51
13113,1621155168153,42
13114,1621155168153,35
13115,1621155168153,44
13116,1621155168159,36
13117,1621155168154,42
13118,1621155168154,54
13119,1621155168153,43
13120,1621155168154,34
13121,1621155168153,37
13122,1621155168152,37
13123,1621155168153,56
13124,1621155168153,61
13125,1621155168184,43
13126,1621155168184,54
13127,1621155168184,56
13128,1621155168185,56
13129,1621155168186,44
13130,1621155168186,51
13131,1621155168186,53
13132,1621155168186,59
13133,1621155168185,58
13134,1621155168186,49
13135,1621155168188,74
13136,1621155168188,70
13137,1621155168188,60
13138,1621155168188,45
13139,1621155168188,38
13140,1621155168190,71
13141,1621155168191,58
13142,1621155168192,55
13143,1621155168192,54
13144,1621155168192,25
13145,1621155168192,39
13146,1621155168192,17
13147,1621155168193,18
13148,1621155168193,26
13149,1621155168217,27
13150,1621155168217,19
13151,1621155168217,16
13152,1621155168216,34
13153,1621155168217,35
13154,1621155168217,12
13155,1621155168219,17
13156,1621155168219,10
13157,1621155168219,18
13158,1621155168218,18
13159,1621155168219,28
13160,1621155168220,33
13161,1621155168220,20
13162,1621155168235,23
13163,1621155168235,12
13164,1621155168237,28
13165,1621155168238,37
13166,1621155168239,40
13167,1621155168240,35
13168,1621155168240,26
13169,1621155168242,33
13170,1621155168243,35
13171,1621155168243,28
13172,1621155168245,24
13173,1621155168245,25
13174,1621155168256,21
13175,1621155168256,9
13176,1621155168256,16
13177,1621155168256,21
13178,1621155168258,27
13179,1621155168256,25
13180,1621155168258,23
13181,1621155168258,21
13182,1621155168256,12
13183,1621155168258,24
13187,1621155168275,20
13188,1621155168276,16
13189,1621155168276,7
13190,1621155168276,10
13191,1621155168276,7
13192,1621155168276,8
13193,1621155168276,9
13194,1621155168278,17
13195,1621155168279,19
13196,1621155168279,21
13197,1621155168276,17
13198,1621155168279,24
13199,1621155168279,23
13200,1621155168313,18
13201,1621155168313,-3
13202,1621155168314,22
13203,1621155168314,40
13204,1621155168314,44
13205,1621155168314,38
13206,1621155168314,23
13207,1621155168314,21
13208,1621155168314,23
13209,1621155168314,4
13210,1621155168314,33
13211,1621155168314,17
13212,1621155168313,5
13213,1621155168333,16
13214,1621155168333,26
13215,1621155168333,39
13216,1621155168333,38
13217,1621155168333,39
13218,1621155168333,37
13219,1621155168332,18
13220,1621155168333,53
13221,1621155168333,33
13222,1621155168333,52
13223,1621155168333,43
13224,1621155168333,58
13225,1621155168333,40
13226,1621155168350,41
13227,1621155168350,37
13228,1621155168350,57
13229,1621155168350,40
13230,1621155168350,50
13231,1621155168350,20
13232,1621155168350,51
13233,1621155168350,26
13234,1621155168350,52
13235,1621155168350,60
13236,1621155168351,34
13237,1621155168350,52
13238,1621155168385,44
13239,1621155168385,32
13240,1621155168385,18
13241,1621155168385,28
13242,1621155168386,-3
13243,1621155168386,2
13244,1621155168386,3
13245,1621155168385,12
13246,1621155168386,-7
13247,1621155168385,24
13248,1621155168385,33
13249,1621155168385,19
13250,1621155168424,41
13251,1621155168424,21
13252,1621155168424,42
13253,1621155168425,42
13254,1621155168425,68
13255,1621155168425,38
13256,1621155168425,51
13257,1621155168426,41
13258,1621155168425,52
13259,1621155168425,57
13260,1621155168425,57
13261,1621155168425,61
13262,1621155168425,69
13263,1621155168442,36
13264,1621155168442,34
13265,1621155168442,48
13266,1621155168442,60
13267,1621155168442,38
13268,1621155168442,20
13269,1621155168443,32
13270,1621155168442,21
13271,1621155168443,32
13272,1621155168442,59
13273,1621155168442,35
13274,1621155168443,34
13275,1621155168461,41
13276,1621155168462,49
13277,1621155168462,42
13278,1621155168462,44
13279,1621155168462,40
13280,1621155168462,43
13281,1621155168462,38
13282,1621155168462,53
13283,1621155168462,13
13284,1621155168462,12
13285,1621155168462,49
13286,1621155168462,50
13287,1621155168462,53
13288,1621155168481,25
13289,1621155168481,33
13290,1621155168481,43
13291,1621155168481,41
13292,1621155168481,40
13293,1621155168481,40
13294,1621155168481,22
13295,1621155168482,6
13296,1621155168482,8
13297,1621155168481,41
13298,1621155168481,5
13299,1621155168481,28
13300,1621155168500,-17
13301,1621155168500,-34
13302,1621155168500,-27
13303,1621155168500,-30
13304,1621155168500,-13
13305,1621155168500,-23
13306,1621155168500,0
13307,1621155168500,-5
13308,1621155168500,-26
13309,1621155168500,2
13310,1621155168500,-22
13311,1621155168500,-24
13312,1621155168519,-5
13313,1621155168520,9
13314,1621155168520,49
13315,1621155168520,25
13316,1621155168520,77
13317,1621155168520,85
13318,1621155168520,91
13319,1621155168520,93
13320,1621155168520,-3
13321,1621155168520,84
13322,1621155168520,3
13323,1621155168520,66
13324,1621155168520,84
13325,1621155168556,89
13326,1621155168556,87
13327,1621155168556,84
13328,1621155168556,81
13329,1621155168557,71
13330,1621155168557,84
13331,1621155168557,76
13332,1621155168556,74
13333,1621155168556,74
13334,1621155168556,71
13335,1621155168557,85
13336,1621155168557,74
13337,1621155168575,70
13338,1621155168575,64
13339,1621155168575,60
13340,1621155168575,80
13341,1621155168575,82
13342,1621155168575,74
13343,1621155168575,67
13344,1621155168575,73
13345,1621155168576,85
13346,1621155168576,82
13347,1621155168575,60
13348,1621155168575,60
13349,1621155168575,70
13350,1621155168593,73
13351,1621155168594,64
13352,1621155168594,49
13356,1621155168595,81
13357,1621155168595,56
13358,1621155168595,59
13359,1621155168594,53
13360,1621155168594,48
13361,1621155168595,54
13362,1621155168595,70
13363,1621155168636,55
13364,1621155168636,64
13365,1621155168636,74
13366,1621155168636,81
13367,1621155168636,65
13368,1621155168637,45
13369,1621155168637,54
13370,1621155168637,55
13371,1621155168637,51
13372,1621155168637,54
13373,1621155168637,49
13374,1621155168636,75
13375,1621155168637,51
13376,1621155168650,54
13377,1621155168651,54
13378,1621155168651,33
13379,1621155168651,27
13380,1621155168651,28
13381,1621155168651,49
13382,1621155168651,43
13383,1621155168650,60
13384,1621155168651,41
13385,1621155168651,27
13386,1621155168651,48
13387,1621155168651,49
13388,1621155168651,36
13389,1621155168669,53
13390,1621155168669,50
13391,1621155168669,48
13392,1621155168669,23
13393,1621155168669,16
13394,1621155168669,5
13395,1621155168670,17
13396,1621155168669,34
13397,1621155168669,45
13398,1621155168669,11
13399,1621155168669,44
13400,1621155168669,5
13401,1621155168705,26
13402,1621155168705,38
13403,1621155168705,22
13404,1621155168705,19
13405,1621155168706,23
13406,1621155168706,21
13407,1621155168706,34
13408,1621155168706,22
13409,1621155168706,49
13410,1621155168706,50
13411,1621155168705,36
13412,1621155168706,55
13413,1621155168725,38
13414,1621155168725,26
13415,1621155168725,26
13416,1621155168725,22
13417,1621155168725,20
13418,1621155168725,17
13419,1621155168725,32
13420,1621155168725,22
13421,1621155168726,10
13422,1621155168726,12
13423,1621155168726,21
13424,1621155168726,27
13425,1621155168725,25
13426,1621155168744,22
13427,1621155168743,24
13428,1621155168744,34
13429,1621155168744,25
13430,1621155168744,21
13431,1621155168744,36
13432,1621155168744,43
13433,1621155168744,40
13434,1621155168744,16
13435,1621155168744,27
13436,1621155168744,32
13437,1621155168744,26
13438,1621155168762,35
13439,1621155168763,36
13440,1621155168763,25
13441,1621155168763,28
13442,1621155168763,29
13443,1621155168763,24
13444,1621155168763,27
13445,1621155168763,24
13446,1621155168763,18
13447,1621155168763,41
13448,1621155168763,32
13449,1621155168763,18
13450,1621155168763,24
13451,1621155168800,39
13452,1621155168800,26
13453,1621155168800,12
13454,1621155168800,32
13455,1621155168800,12
13456,1621155168800,44
13457,1621155168801,34
13458,1621155168800,23
13459,1621155168801,19
13460,1621155168800,37
13461,1621155168800,35
13462,1621155168800,19
13463,1621155168800,16
13464,1621155168836,16
13465,1621155168836,12
13466,1621155168836,42
13467,1621155168836,34
13468,1621155168836,21
13469,1621155168837,10
13470,1621155168836,12
13471,1621155168837,20
13472,1621155168835,8
13473,1621155168840,19
13474,1621155168840,22
13475,1621155168840,19
13476,1621155168840,36
13477,1621155168840,34
13478,1621155168841,19
13479,1621155168841,18
13480,1621155168841,25
13481,1621155168840,26
13482,1621155168841,34
13483,1621155168836,16
13484,1621155168841,16
13485,1621155168840,34
13486,1621155168836,7
13487,1621155168840,25
13488,1621155168874,37
13489,1621155168874,41
13490,1621155168875,23
13491,1621155168875,36
13492,1621155168875,25
13493,1621155168875,28
13494,1621155168875,20
13495,1621155168875,35
13496,1621155168875,26
13497,1621155168875,26
13498,1621155168874,39
13499,1621155168875,24
13500,1621155168893,28
13501,1621155168894,36
13502,1621155168894,43
13503,1621155168894,24
13504,1621155168894,32
13505,1621155168894,28
13506,1621155168894,38
13507,1621155168894,21
13508,1621155168894,39
13509,1621155168894,35
13510,1621155168894,41
13511,1621155168894,39
13512,1621155168894,28
13513,1621155168912,50
13514,1621155168913,52
13515,1621155168912,51
13516,1621155168913,61
13517,1621155168913,55
13518,1621155168913,56
13519,1621155168913,66
13520,1621155168912,54
13521,1621155168913,52
13522,1621155168913,54
13523,1621155168913,68
13524,1621155168913,60
13528,1621155168949,49
13529,1621155168949,34
13530,1621155168949,51
13531,1621155168949,23
13532,1621155168949,28
13533,1621155168949,83
13534,1621155168949,73
13535,1621155168949,74
13536,1621155168949,41
13537,1621155168949,53
13538,1621155168949,64
13539,1621155168988,53
13540,1621155168988,36
13541,1621155168988,26
13542,1621155168988,20
13543,1621155168988,18
13544,1621155169268,69
13545,1621155169268,20
13546,1621155169268,22
13547,1621155169268,29
13548,1621155169268,39
13549,1621155169268,51
13550,1621155169268,40
13551,1621155169268,34
13552,1621155169268,33
13553,1621155169268,40
13554,1621155169287,36
13555,1621155169288,25
13556,1621155169288,11
13557,1621155169288,7
13558,1621155169288,19
13559,1621155169288,34
13560,1621155169288,33
13561,1621155169288,26
13562,1621155169288,27
13563,1621155169288,24
13564,1621155169288,32
13565,1621155169287,48
13566,1621155169325,26
13567,1621155169326,27
13568,1621155169325,35
13569,1621155169325,29
13570,1621155169325,35
13571,1621155169325,32
