1621155136427 RAW -2
1621155136409 RAW 34
1621155136429 RAW 7
1621155136430 RAW 7
1621155136430 RAW 13
1621155136432 RAW 33
1621155136429 RAW 2
1621155136429 RAW -4
1621155136418 RAW 36
1621155136435 RAW 34
1621155136436 RAW 16
1621155136434 RAW 41
1621155136435 RAW 18
1621155136438 RAW 25
1621155136447 RAW 37
1621155136438 RAW 24
1621155136426 RAW 13
1621155136437 RAW 24
1621155136426 RAW 38
1621155136441 RAW 37
1621155136441 RAW 26
1621155136441 RAW 10
1621155136441 RAW 35
1621155136440 RAW 13
1621155136443 RAW 52
1621155136441 RAW 19
1621155136443 RAW 21
1621155136443 RAW 39
1621155136440 RAW 23
1621155136447 RAW 38
1621155136440 RAW 19
1621155136443 RAW 43
1621155136438 RAW 29
1621155136430 RAW 5
1621155136432 RAW 20
1621155136445 RAW 16
1621155136445 RAW 28
1621155136447 RAW 40
1621155136454 RAW 52
1621155136455 RAW 43
1621155136451 RAW 49
1621155136462 RAW -5
1621155136462 RAW 6
1621155136453 RAW 42
1621155136462 RAW -1
1621155136452 RAW 27
1621155136459 RAW 53
1621155136453 RAW 57
1621155136450 RAW 52
1621155136453 RAW 58
1621155136453 RAW 65
1621155136459 RAW 59
1621155136460 RAW 41
1621155136457 RAW 52
1621155136454 RAW 44
1621155136451 RAW 35
1621155136461 RAW 51
1621155136461 RAW 52
1621155136461 RAW 40
1621155136461 RAW 33
1621155136447 RAW 28
1621155136458 RAW 58
1621155136452 RAW 23
1621155136461 RAW 32
1621155136461 RAW 38
1621155136458 RAW 52
1621155136456 RAW 52
1621155136460 RAW 49
1621155136461 RAW 29
1621155136477 RAW 29
1621155136477 RAW 10
1621155136476 RAW 4
1621155136534 RAW 52
1621155136534 RAW 56
1621155136535 RAW 50
1621155136535 RAW 48
1621155136535 RAW 50
1621155136539 RAW 34
1621155136539 RAW 42
1621155136541 RAW 65
1621155136541 RAW 71
1621155136541 RAW 59
1621155136538 RAW 37
1621155136545 RAW 53
1621155136545 RAW 53
1621155136547 RAW 44
1621155136549 RAW 41
1621155136549 RAW 49
1621155136550 RAW 55
1621155136552 RAW 37
1621155136552 RAW 26
1621155136552 RAW 40
1621155136553 RAW 58
1621155136553 RAW 76
1621155136552 RAW 27
1621155136555 RAW 80
1621155136556 RAW 44
1621155136555 RAW 66
1621155136551 RAW 52
1621155136558 RAW 27
1621155136559 RAW 23
1621155136559 RAW 25
1621155136559 RAW 25
1621155136559 RAW 25
1621155136558 RAW 28
1621155136558 RAW 33
1621155136561 RAW 37
1621155136564 RAW 5
1621155136563 RAW 6
1621155136562 RAW 36
1621155136566 RAW 8
1621155136565 RAW 11
1621155136569 RAW -19
1621155136569 RAW 18
1621155136569 RAW 59
1621155136569 RAW 58
1621155136568 RAW -12
1621155136569 RAW 3
1621155136571 RAW 36
1621155136568 RAW -3
1621155136563 RAW 28
1621155136571 RAW 21
1621155136563 RAW 25
1621155136571 RAW 43
1621155136569 RAW 24
1621155136573 RAW 56
1621155136573 RAW 54
1621155136563 RAW 34
1621155136568 RAW -2
1621155136575 RAW 49
1621155136563 RAW 28
1621155136563 RAW 12
1621155136577 RAW 49
1621155136577 RAW 56
1621155136578 PITCH 2
1621155136578 RAW 34
1621155136578 ROLL 112
1621155136581 RAW 21
1621155136581 RAW 64
1621155136581 RAW 35
1621155136578 YAW 186
1621155136583 RAW 55
1621155136583 RAW 53
1621155136584 RAW 43
1621155136582 RAW 43
1621155136584 RAW 37
1621155136586 RAW 35
1621155136586 RAW 29
1621155136581 RAW 45
1621155136587 RAW 6
1621155136587 RAW 19
1621155136589 RAW 33
1621155136589 RAW 28
1621155136590 RAW 20
1621155136590 RAW 12
1621155136590 RAW 26
1621155136589 RAW 19
1621155136587 RAW 6
1621155136592 RAW 11
1621155136586 RAW 34
1621155136581 RAW 67
1621155136592 RAW 16
1621155136592 RAW 19
1621155136592 RAW 19
1621155136587 RAW 36
1621155136578 RAW 19
1621155136587 RAW 22
1621155136596 RAW 17
1621155136596 RAW 20
1621155136577 RAW 42
1621155136563 RAW 32
1621155136594 RAW 20
1621155136561 RAW 33
1621155136646 RAW 34
1621155136645 RAW 16
1621155136646 RAW 22
1621155136648 RAW 42
1621155136650 RAW 57
1621155136650 RAW 51
1621155136652 RAW 64
1621155136652 RAW 64
1621155136655 RAW 59
1621155136655 RAW 52
1621155136656 RAW 64
1621155136655 RAW 68
1621155136658 RAW 86
1621155136659 RAW 90
1621155136658 RAW 80
1621155136659 RAW 93
1621155136660 RAW 101
1621155136659 RAW 97
1621155136660 RAW 97
1621155136655 RAW 65
1621155136665 RAW 98
1621155136665 RAW 105
1621155136668 RAW 72
1621155136667 RAW 82
1621155136668 RAW 76
1621155136669 RAW 85
1621155136671 RAW 61
1621155136672 RAW 44
1621155136672 RAW 52
1621155136673 RAW 68
1621155136674 RAW 32
1621155136673 RAW 68
1621155136674 RAW 43
1621155136674 RAW 58
1621155136676 RAW 39
1621155136673 RAW 72
1621155136700 RAW 38
1621155136700 RAW 41
1621155136701 RAW 44
1621155136700 RAW 49
1621155136703 RAW 51
1621155136703 RAW 58
1621155136703 RAW 38
1621155136704 RAW 25
1621155136703 RAW 56
1621155136705 RAW 26
1621155136706 RAW 41
1621155136706 RAW 43
1621155136708 RAW 40
1621155136708 RAW 27
1621155136708 RAW 33
1621155136708 RAW 28
1621155136706 RAW 35
1621155136708 RAW 38
1621155136711 RAW 54
1621155136710 RAW 44
1621155136711 RAW 53
1621155136712 RAW 44
1621155136713 RAW 26
1621155136713 RAW 28
1621155136711 RAW 48
1621155136712 RAW 34
1621155136738 RAW 38
1621155136739 RAW 41
1621155136739 RAW 33
1621155136741 RAW 26
1621155136741 RAW 38
1621155136742 RAW 38
1621155136742 RAW 29
1621155136742 RAW 38
1621155136742 RAW 43
1621155136744 RAW 49
1621155136742 RAW 43
1621155136741 RAW 22
1621155136760 RAW 58
1621155136759 RAW 48
1621155136760 RAW 66
1621155136760 RAW 53
1621155136762 RAW 36
1621155136762 RAW 17
1621155136764 RAW 5
1621155136765 RAW 37
1621155136765 RAW 35
1621155136766 RAW 26
1621155136764 RAW 10
1621155136765 RAW 32
1621155136775 RAW 34
1621155136776 RAW 41
1621155136776 RAW 49
1621155136776 RAW 44
1621155136776 RAW 39
1621155136776 RAW 57
1621155136776 RAW 60
1621155136776 RAW 41
1621155136776 RAW 54
1621155136776 RAW 39
1621155136777 RAW 33
1621155136777 RAW 22
1621155136775 RAW 27
1621155136813 RAW 22
1621155136813 RAW 41
1621155136813 RAW 52
1621155136814 RAW 55
1621155136814 RAW 50
1621155136813 RAW 32
1621155136814 RAW 13
1621155136813 RAW 57
1621155136814 RAW 35
1621155136813 RAW 52
1621155136814 RAW 51
1621155136814 RAW 50
1621155136832 RAW 1
1621155136832 RAW 5
1621155136832 RAW 2
1621155136832 RAW 3
1621155136833 RAW 4
1621155136833 RAW -4
1621155136833 RAW 52
1621155136833 RAW 6
1621155136832 RAW 0
1621155136832 RAW -3
1621155136832 RAW 6
1621155136833 RAW 27
1621155136833 RAW 58
1621155136867 RAW 67
1621155136867 RAW 72
1621155136868 RAW 50
1621155136868 RAW 28
1621155136868 RAW 49
1621155136868 RAW 28
1621155136868 RAW 52
1621155136867 RAW 38
1621155136868 RAW 45
1621155136868 RAW 44
1621155136867 RAW 44
1621155136867 RAW 50
1621155136868 RAW 42
1621155136887 ROLL 113
1621155136887 YAW 192
1621155136888 RAW 48
1621155136888 RAW 17
1621155136889 RAW 27
1621155136889 RAW 25
1621155136889 RAW 24
1621155136889 RAW 23
1621155136889 RAW 22
1621155136889 RAW 51
1621155136887 PITCH 1
1621155136889 RAW 34
1621155136889 RAW 21
1621155136958 RAW 56
1621155136959 RAW 43
1621155136958 RAW 50
1621155136961 RAW 19
1621155136961 RAW 35
1621155137206 RAW 16
1621155137206 RAW 28
1621155137206 RAW 19
1621155137207 RAW 16
1621155137207 RAW 19
1621155137206 RAW 39
1621155137207 RAW 19
1621155137207 RAW 12
1621155137206 RAW 4
1621155137243 RAW 16
1621155137244 RAW 11
1621155137247 RAW 16
1621155137249 RAW 23
1621155137249 RAW 36
1621155137249 RAW 34
1621155137250 RAW 35
1621155137250 RAW 19
1621155137250 RAW 42
1621155137250 RAW 7
1621155137250 RAW 8
1621155137249 RAW 39
1621155137249 RAW 28
1621155137263 RAW 19
1621155137263 RAW 29
1621155137266 RAW 23
1621155137269 RAW 12
1621155137270 RAW 26
1621155137270 RAW 50
1621155137268 RAW 11
1621155137270 RAW 8
1621155137269 RAW 6
1621155137269 RAW 16
1621155137272 RAW 48
1621155137273 RAW 37
1621155137273 RAW 37
1621155137282 RAW 56
1621155137282 RAW 57
1621155137282 RAW 53
1621155137282 RAW 42
1621155137282 RAW 37
1621155137283 RAW 45
1621155137283 RAW 39
1621155137283 RAW 41
1621155137282 RAW 37
1621155137282 RAW 42
1621155137282 RAW 49
1621155137283 RAW 42
1621155137301 RAW 7
1621155137301 RAW -2
1621155137301 RAW -2
1621155137301 RAW 9
1621155137302 RAW -2
1621155137301 RAW 2
1621155137300 RAW 52
1621155137301 RAW 0
1621155137300 RAW 48
1621155137301 RAW -3
1621155137301 RAW 0
1621155137300 RAW 24
1621155137339 RAW 0
1621155137339 RAW -2
1621155137339 RAW 43
1621155137339 RAW 4
1621155137340 RAW 55
1621155137340 RAW 49
1621155137340 RAW 41
1621155137339 RAW -5
1621155137339 RAW 21
1621155137340 RAW 40
1621155137339 RAW -3
1621155137339 RAW 37
1621155137340 RAW 37
1621155137394 RAW 65
1621155137394 RAW 60
1621155137394 RAW 48
1621155137394 RAW 65
1621155137394 RAW 53
1621155137394 RAW 45
1621155137395 RAW 55
1621155137395 RAW 55
1621155137395 RAW 58
1621155137395 RAW 52
1621155137395 RAW 66
1621155137395 RAW 68
1621155137411 RAW 67
1621155137411 RAW 65
1621155137412 RAW 51
1621155137412 RAW 34
1621155137412 RAW 35
1621155137412 RAW 26
1621155137412 RAW 13
1621155137412 RAW 10
1621155137412 RAW 41
1621155137413 RAW 9
1621155137413 RAW 22
1621155137413 RAW 10
1621155137412 RAW 37
1621155137420 RAW 50
1621155137421 RAW 44
1621155137421 RAW 33
1621155137421 RAW 27
1621155137421 RAW 33
1621155137421 RAW 33
1621155137421 RAW 42
1621155137422 RAW 40
1621155137421 RAW 32
1621155137420 RAW 37
1621155137421 RAW 26
1621155137421 RAW 49
1621155137432 RAW 22
1621155137432 RAW 23
1621155137432 YAW 187
1621155137433 RAW 25
1621155137433 RAW 40
1621155137434 RAW 56
1621155137434 RAW 68
1621155137434 RAW 76
1621155137434 RAW 75
1621155137432 RAW 26
1621155137432 ROLL 113
1621155137431 RAW 28
1621155137433 RAW 44
1621155137432 PITCH 1
1621155137451 RAW 77
1621155137451 RAW 85
1621155137491 RAW 75
1621155137492 RAW 71
1621155137492 RAW 58
1621155137491 RAW 80
1621155137496 RAW 51
1621155137496 RAW 49
1621155137496 RAW 38
1621155137497 RAW 39
1621155137496 RAW 45
1621155137497 RAW 43
1621155137502 RAW 41
1621155137507 RAW 48
1621155137508 RAW 56
1621155137508 RAW 51
1621155137508 RAW 57
1621155137508 RAW 51
1621155137508 RAW 57
1621155137509 RAW 64
1621155137509 RAW 67
1621155137509 RAW 65
1621155137509 RAW 60
1621155137509 RAW 59
1621155137509 RAW 64
1621155137519 RAW 32
1621155137520 RAW 29
1621155137519 RAW 64
1621155137519 RAW 67
1621155137524 RAW 28
1621155137523 RAW 41
1621155137523 RAW 42
1621155137526 RAW 83
1621155137525 RAW 68
1621155137526 RAW 81
1621155137519 RAW 50
1621155137528 RAW 71
1621155137528 RAW 49
1621155137528 RAW 27
1621155137519 RAW 70
1621155137528 RAW 59
1621155137530 RAW 25
1621155137530 RAW 44
1621155137530 RAW 4
1621155137525 RAW 38
1621155137530 RAW 8
1621155137532 RAW 37
1621155137532 RAW 44
1621155137530 RAW 9
1621155137530 RAW 53
1621155137562 RAW 7
1621155137562 RAW 8
1621155137562 RAW 26
1621155137563 RAW 48
1621155137562 RAW 16
1621155137563 RAW 64
1621155137562 RAW 24
1621155137562 RAW 6
1621155137562 RAW 24
1621155137563 RAW 61
1621155137562 RAW 25
1621155137561 RAW 32
1621155137582 RAW 36
1621155137582 RAW 17
1621155137583 RAW 36
1621155137582 RAW 50
1621155137583 RAW 50
1621155137582 RAW 41
1621155137583 RAW 45
1621155137582 RAW 22
1621155137582 RAW 42
1621155137582 RAW 25
1621155137583 RAW 41
1621155137582 RAW 44
1621155137581 RAW 52
1621155137600 RAW 39
1621155137601 RAW 6
1621155137605 RAW 7
1621155137606 RAW 33
1621155137607 RAW 64
1621155137607 RAW 38
1621155137607 RAW 53
1621155137601 RAW 25
1621155137607 RAW 28
1621155137601 RAW 40
1621155137607 RAW 58
1621155137600 RAW 43
1621155137635 RAW 52
1621155137636 RAW 39
1621155137636 RAW 32
1621155137636 RAW 40
1621155137636 RAW 45
1621155137636 RAW 51
1621155137637 RAW 38
1621155137635 RAW 48
1621155137636 RAW 35
1621155137636 RAW 51
1621155137637 RAW 37
1621155137636 RAW 41
1621155137635 RAW 34
1621155137657 RAW 36
1621155137657 RAW 77
1621155137657 RAW 81
1621155137657 RAW 52
1621155137657 RAW 33
1621155137658 RAW 36
1621155137658 RAW 28
1621155137658 RAW 29
1621155137658 RAW 28
1621155137657 RAW 59
1621155137657 RAW 33
1621155137657 RAW 34
1621155137676 RAW 34
1621155137676 RAW 34
1621155137676 RAW 32
1621155137676 RAW 13
1621155137676 RAW 17
1621155137676 RAW 20
1621155137677 RAW 36
1621155137677 RAW 32
1621155137676 RAW 35
1621155137676 RAW 22
1621155137677 RAW 28
1621155137675 RAW 28
1621155137694 RAW 24
1621155137695 RAW 42
1621155137695 RAW 44
1621155137695 RAW 21
1621155137695 RAW 7
1621155137695 RAW 3
1621155137695 RAW 20
1621155137695 RAW 11
1621155137694 RAW 28
1621155137695 RAW 9
1621155137695 RAW 37
1621155137694 RAW 27
1621155137695 RAW 11
1621155137732 RAW 43
1621155137732 RAW 56
1621155137732 RAW 58
1621155137732 RAW 40
1621155137732 RAW 24
1621155137732 RAW 28
1621155137732 RAW 28
1621155137732 RAW 34
1621155137733 RAW 43
1621155137733 RAW 43
1621155137732 RAW 38
1621155137731 RAW 34
1621155137733 RAW 41
1621155137751 RAW 59
1621155137751 RAW 33
1621155137751 RAW 59
1621155137751 RAW 48
1621155137752 PITCH 0
1621155137752 YAW 190
1621155137751 RAW 51
1621155137750 RAW 67
1621155137752 ROLL 113
1621155137751 RAW 12
1621155137751 RAW 23
1621155137751 RAW 54
1621155137750 RAW 55
1621155137818 RAW 37
1621155137819 RAW 12
1621155137818 RAW 6
1621155137824 RAW 17
1621155137824 RAW 35
1621155137818 RAW 12
1621155137824 RAW 19
1621155137819 RAW 22
1621155137824 RAW 40
1621155137829 RAW 21
1621155137830 RAW 20
1621155137831 RAW 21
1621155137831 RAW 23
1621155137825 RAW 28
1621155137832 RAW 20
1621155137832 RAW 36
1621155137832 RAW 10
1621155137818 RAW 48
1621155137837 RAW 22
1621155137838 RAW 37
1621155137838 RAW 33
1621155137838 RAW 17
1621155137838 RAW 10
1621155137832 RAW 35
1621155137838 RAW 32
1621155137839 RAW 26
1621155137839 RAW 32
1621155137838 RAW 27
1621155137838 RAW 28
1621155137836 RAW 18
1621155137844 RAW 67
1621155137845 RAW 71
1621155137845 RAW 52
1621155137845 RAW 44
1621155137846 RAW 52
1621155137848 RAW 55
1621155137848 RAW 27
1621155137845 RAW 40
1621155137848 RAW 49
1621155137850 RAW 67
1621155137850 RAW 64
1621155137849 RAW 51
1621155137844 RAW 26
1621155137852 RAW 39
1621155137850 RAW 43
1621155137844 RAW 43
1621155137845 RAW 60
1621155137848 RAW 27
1621155137838 RAW 20
1621155137850 RAW 49
1621155137845 RAW 42
1621155137881 RAW 35
1621155137881 RAW 17
1621155137881 RAW 17
1621155137881 RAW 37
1621155137881 RAW 74
1621155137882 RAW 54
1621155137882 RAW 64
1621155137882 RAW 52
1621155137882 RAW 44
1621155137881 RAW 28
1621155137881 RAW 76
1621155137918 RAW 33
1621155137919 RAW 28
1621155137919 RAW 43
1621155137919 RAW 52
1621155137919 RAW 57
1621155137919 RAW 66
1621155137920 RAW 57
1621155137919 RAW 38
1621155137919 RAW 33
1621155137919 RAW 32
1621155137918 RAW 32
1621155137925 RAW 39
1621155137925 RAW 44
1621155137926 RAW 44
1621155137926 RAW 60
1621155137919 RAW 66
1621155137925 RAW 40
1621155137926 RAW 59
1621155137926 RAW 53
1621155137920 RAW 45
1621155137925 RAW 39
1621155137926 RAW 73
1621155137926 RAW 77
1621155137926 RAW 82
1621155137925 RAW 42
1621155137925 RAW 40
1621155137956 RAW 90
1621155137956 RAW 77
1621155137956 RAW 70
1621155137956 RAW 60
1621155137957 RAW 80
1621155137957 RAW 52
1621155137956 RAW 83
1621155137957 RAW 66
1621155137957 RAW 73
1621155137957 RAW 65
1621155137957 RAW 51
1621155137957 RAW 44
1621155138011 RAW 22
1621155138011 RAW 25
1621155138011 RAW 36
1621155138011 RAW 42
1621155138011 RAW 39
1621155138012 RAW 27
1621155138012 RAW 19
1621155138012 RAW 25
1621155138012 RAW 19
1621155138011 RAW 25
1621155138012 RAW 26
1621155138012 RAW 18
1621155138049 RAW 37
1621155138050 RAW 38
1621155138050 RAW 11
1621155138050 RAW 4
1621155138050 RAW 7
1621155138050 RAW 22
1621155138051 RAW 22
1621155138050 RAW 8
1621155138049 RAW 36
1621155138050 RAW 34
1621155138049 RAW 13
1621155138050 RAW 27
1621155138056 RAW 21
1621155138056 RAW 25
1621155138057 RAW 26
1621155138057 RAW 38
1621155138057 RAW 26
1621155138057 RAW 25
1621155138057 RAW 34
1621155138056 RAW 5
1621155138057 RAW 34
1621155138050 RAW 6
1621155138057 RAW 36
1621155138057 RAW 41
1621155138056 RAW 1
1621155138069 RAW 25
1621155138069 RAW 20
1621155138069 RAW 33
1621155138069 RAW 37
1621155138070 RAW 38
1621155138069 RAW 16
1621155138069 RAW 16
1621155138070 RAW 36
1621155138069 RAW 24
1621155138070 RAW 36
1621155138069 RAW 36
1621155138068 RAW 25
1621155138069 RAW 24
1621155138086 RAW 40
1621155138086 RAW 24
1621155138087 RAW 18
1621155138087 RAW 23
1621155138087 RAW 20
1621155138087 RAW 28
1621155138087 RAW 34
1621155138087 RAW 21
1621155138086 RAW 38
1621155138086 RAW 43
1621155138087 RAW 16
1621155138087 RAW 40
1621155138142 RAW 24
1621155138142 RAW 8
1621155138142 RAW 9
1621155138143 PITCH 1
1621155138143 YAW 196
1621155138143 ROLL 113
1621155138144 RAW 80
1621155138144 RAW 34
1621155138144 RAW 56
