,time,signals,value
27720,08:53:24.557000,RAW,25
27721,08:53:24.556000,RAW,36
27722,08:53:24.557000,RAW,7
27723,08:53:24.556000,RAW,41
27724,08:53:24.556000,RAW,8
27725,08:53:24.556000,RAW,18
27726,08:53:24.592000,RAW,34
27727,08:53:24.592000,RAW,21
27728,08:53:24.593000,RAW,22
27729,08:53:24.592000,RAW,16
27730,08:53:24.593000,RAW,34
27731,08:53:24.593000,RAW,49
27732,08:53:24.593000,RAW,48
27733,08:53:24.593000,RAW,32
27734,08:53:24.593000,RAW,42
27735,08:53:24.592000,RAW,17
27736,08:53:24.593000,RAW,28
27737,08:53:24.593000,RAW,39
27738,08:53:24.592000,RAW,32
27739,08:53:24.597000,RAW,50
27740,08:53:24.597000,RAW,40
27741,08:53:24.597000,RAW,37
27742,08:53:24.597000,RAW,42
27743,08:53:24.597000,RAW,51
27744,08:53:24.598000,RAW,58
27745,08:53:24.598000,RAW,57
27746,08:53:24.598000,RAW,44
27747,08:53:24.598000,RAW,32
27748,08:53:24.598000,RAW,33
27749,08:53:24.598000,RAW,25
27750,08:53:24.598000,RAW,37
27751,08:53:24.629000,RAW,37
27752,08:53:24.629000,RAW,36
27753,08:53:24.629000,RAW,50
27754,08:53:24.629000,RAW,35
27755,08:53:24.629000,RAW,5
27756,08:53:24.629000,RAW,40
27757,08:53:24.629000,RAW,4
27758,08:53:24.630000,RAW,19
27759,08:53:24.630000,RAW,13
27760,08:53:24.630000,RAW,13
27761,08:53:24.630000,RAW,19
27762,08:53:24.629000,RAW,51
27763,08:53:24.629000,RAW,-5
27764,08:53:24.686000,RAW,19
27765,08:53:24.686000,RAW,28
27766,08:53:24.686000,RAW,32
27767,08:53:24.686000,RAW,20
27768,08:53:24.686000,RAW,8
27769,08:53:24.686000,RAW,0
27770,08:53:24.686000,RAW,33
27771,08:53:24.687000,RAW,2
27772,08:53:24.686000,RAW,12
27773,08:53:24.686000,RAW,21
27774,08:53:24.686000,RAW,33
27775,08:53:24.690000,RAW,12
27776,08:53:24.691000,RAW,22
27777,08:53:24.691000,RAW,16
27778,08:53:24.691000,PITCH,4
27779,08:53:24.692000,RAW,8
27780,08:53:24.692000,RAW,-7
27781,08:53:24.692000,RAW,-4
27782,08:53:24.692000,RAW,27
27783,08:53:24.692000,RAW,43
27784,08:53:24.692000,RAW,8
27785,08:53:24.692000,RAW,-2
27786,08:53:24.691000,ROLL,113
27787,08:53:24.686000,RAW,8
27788,08:53:24.691000,RAW,22
27789,08:53:24.691000,YAW,197
27790,08:53:24.729000,RAW,7
27791,08:53:24.729000,RAW,23
27792,08:53:24.729000,RAW,42
27793,08:53:24.730000,RAW,52
27794,08:53:24.730000,RAW,36
27795,08:53:24.730000,RAW,41
27796,08:53:24.730000,RAW,42
27797,08:53:24.730000,RAW,52
27798,08:53:24.730000,RAW,45
27799,08:53:24.730000,RAW,29
27800,08:53:24.730000,RAW,57
27801,08:53:24.730000,RAW,54
27802,08:53:24.730000,RAW,37
27803,08:53:24.743000,RAW,29
27804,08:53:24.744000,RAW,50
27805,08:53:24.744000,RAW,51
27806,08:53:24.744000,RAW,57
27807,08:53:24.744000,RAW,67
27808,08:53:24.744000,RAW,57
27809,08:53:24.744000,RAW,72
27810,08:53:24.744000,RAW,55
27811,08:53:24.744000,RAW,55
27812,08:53:24.743000,RAW,42
27813,08:53:24.744000,RAW,57
27814,08:53:24.748000,RAW,57
27815,08:53:24.748000,RAW,51
27816,08:53:24.748000,RAW,41
27817,08:53:24.748000,RAW,41
27818,08:53:24.748000,RAW,40
27819,08:53:24.749000,RAW,40
27820,08:53:24.749000,RAW,53
27821,08:53:24.749000,RAW,59
27822,08:53:24.748000,RAW,39
27823,08:53:24.748000,RAW,49
27824,08:53:24.748000,RAW,56
27825,08:53:24.748000,RAW,38
27826,08:53:24.744000,RAW,68
27827,08:53:24.748000,RAW,52
27828,08:53:24.779000,RAW,54
27829,08:53:24.779000,RAW,35
27830,08:53:24.779000,RAW,16
27831,08:53:24.779000,RAW,7
27832,08:53:24.779000,RAW,16
27833,08:53:24.779000,RAW,28
27834,08:53:24.779000,RAW,37
27835,08:53:24.780000,RAW,45
27836,08:53:24.780000,RAW,48
27837,08:53:24.779000,RAW,25
27838,08:53:24.780000,RAW,40
27839,08:53:24.779000,RAW,5
27840,08:53:24.800000,RAW,66
27841,08:53:24.800000,RAW,60
27842,08:53:24.800000,RAW,65
27843,08:53:24.800000,RAW,58
27844,08:53:24.800000,RAW,44
27845,08:53:24.800000,RAW,35
27846,08:53:24.800000,RAW,38
27847,08:53:24.800000,RAW,68
27848,08:53:24.800000,RAW,65
27849,08:53:24.800000,RAW,54
27850,08:53:24.800000,RAW,57
27851,08:53:24.800000,RAW,49
27852,08:53:24.819000,RAW,65
27853,08:53:24.819000,RAW,55
27854,08:53:24.819000,RAW,48
27855,08:53:24.819000,RAW,35
27856,08:53:24.819000,RAW,9
27857,08:53:24.819000,RAW,20
27858,08:53:24.819000,RAW,5
27859,08:53:24.819000,RAW,-1
27860,08:53:24.819000,RAW,-5
27861,08:53:24.819000,RAW,43
27862,08:53:24.819000,RAW,53
27863,08:53:24.819000,RAW,32
27864,08:53:24.819000,RAW,18
27865,08:53:24.854000,RAW,52
27866,08:53:24.854000,RAW,52
27867,08:53:24.854000,RAW,58
27868,08:53:24.854000,RAW,73
27869,08:53:24.855000,RAW,65
27870,08:53:24.855000,RAW,56
27871,08:53:24.855000,RAW,49
27872,08:53:24.855000,RAW,38
27873,08:53:24.855000,RAW,16
27874,08:53:24.855000,RAW,33
27875,08:53:24.854000,RAW,70
27876,08:53:24.855000,RAW,26
27877,08:53:24.875000,RAW,17
27878,08:53:24.875000,RAW,21
27879,08:53:24.875000,RAW,21
27880,08:53:24.875000,RAW,18
27881,08:53:24.875000,RAW,18
27882,08:53:24.875000,RAW,24
27883,08:53:24.875000,RAW,40
27884,08:53:24.875000,RAW,53
27885,08:53:24.875000,RAW,42
27886,08:53:24.875000,RAW,37
27887,08:53:24.875000,RAW,44
27888,08:53:24.875000,RAW,56
27889,08:53:24.875000,RAW,56
27890,08:53:24.893000,RAW,50
27891,08:53:24.893000,RAW,32
27892,08:53:24.894000,RAW,11
27893,08:53:24.894000,RAW,8
27894,08:53:24.894000,RAW,-20
27895,08:53:24.894000,RAW,-19
27896,08:53:24.894000,RAW,-4
27897,08:53:24.894000,RAW,4
27898,08:53:24.894000,RAW,16
27899,08:53:24.894000,RAW,-3
27900,08:53:24.894000,RAW,16
27901,08:53:24.894000,RAW,4
27902,08:53:24.912000,RAW,18
27903,08:53:24.912000,RAW,43
27904,08:53:24.912000,RAW,44
27905,08:53:24.912000,RAW,34
27906,08:53:24.913000,RAW,75
27907,08:53:24.913000,RAW,22
27908,08:53:24.913000,RAW,35
27909,08:53:24.913000,RAW,61
27910,08:53:24.913000,RAW,29
27911,08:53:24.913000,RAW,58
27912,08:53:24.912000,RAW,38
27913,08:53:24.912000,RAW,39
27914,08:53:24.949000,RAW,52
27915,08:53:24.949000,RAW,56
27916,08:53:24.949000,RAW,54
27917,08:53:24.949000,RAW,70
27918,08:53:24.949000,RAW,67
27919,08:53:24.948000,RAW,51
27920,08:53:24.949000,RAW,64
27921,08:53:24.969000,DELTA,86400
27922,08:53:24.969000,LOALPHA,22296
27923,08:53:24.969000,HIALPHA,735
27924,08:53:24.969000,LOBETA,1782
27925,08:53:24.969000,HIBETA,5375
27926,08:53:24.969000,MIDGAMMA,780
27927,08:53:24.970000,MEDITATION,54
27928,08:53:24.970000,APPRECIATION,2
27929,08:53:24.971000,FAMILIARITY,0
27930,08:53:24.972000,RAW,27
27931,08:53:24.972000,RAW,19
27932,08:53:24.972000,RAW,26
27933,08:53:24.972000,RAW,13
27934,08:53:24.971000,RAW,55
27935,08:53:24.972000,RAW,43
27936,08:53:24.972000,RAW,32
27937,08:53:24.971000,MENTAL_EFFORT,0
27938,08:53:24.972000,RAW,12
27939,08:53:24.972000,RAW,20
27940,08:53:24.972000,RAW,7
27941,08:53:24.969000,LOGAMMA,3214
27942,08:53:24.972000,RAW,26
27943,08:53:24.969000,THETA,124711
27944,08:53:24.970000,ATTENTION,30
27945,08:53:25.030000,RAW,43
27946,08:53:25.030000,RAW,36
27947,08:53:25.030000,RAW,38
27948,08:53:25.030000,RAW,48
27949,08:53:25.031000,RAW,25
27950,08:53:25.030000,RAW,51
27951,08:53:25.031000,RAW,32
27952,08:53:25.031000,RAW,24
27953,08:53:25.031000,RAW,42
27954,08:53:25.031000,YAW,193
27955,08:53:25.031000,PITCH,4
27956,08:53:25.031000,RAW,26
27957,08:53:25.031000,RAW,27
27958,08:53:25.032000,RAW,40
27959,08:53:25.031000,ROLL,113
27960,08:53:25.032000,RAW,50
27961,08:53:25.032000,RAW,60
27962,08:53:25.032000,RAW,38
27963,08:53:25.032000,RAW,34
27964,08:53:25.032000,RAW,24
27965,08:53:25.032000,RAW,18
27966,08:53:25.033000,RAW,8
27967,08:53:25.033000,RAW,19
27968,08:53:25.033000,RAW,50
27969,08:53:25.033000,RAW,8
27970,08:53:25.032000,RAW,13
27971,08:53:25.033000,RAW,39
27972,08:53:25.077000,RAW,40
27973,08:53:25.077000,RAW,27
27974,08:53:25.077000,RAW,35
27975,08:53:25.078000,RAW,20
27976,08:53:25.343000,RAW,20
27977,08:53:25.344000,RAW,64
27978,08:53:25.345000,RAW,43
27979,08:53:25.346000,RAW,57
27980,08:53:25.346000,RAW,77
27981,08:53:25.348000,RAW,77
27982,08:53:25.349000,RAW,59
27983,08:53:25.349000,RAW,32
27984,08:53:25.350000,RAW,16
27985,08:53:25.351000,RAW,17
27986,08:53:25.379000,RAW,24
27987,08:53:25.380000,RAW,32
27988,08:53:25.381000,RAW,26
27989,08:53:25.381000,RAW,17
27990,08:53:25.383000,RAW,12
27991,08:53:25.383000,RAW,23
27992,08:53:25.384000,RAW,29
27993,08:53:25.385000,RAW,28
27994,08:53:25.385000,RAW,37
27995,08:53:25.387000,RAW,56
27996,08:53:25.388000,RAW,66
27997,08:53:25.388000,RAW,49
27998,08:53:25.388000,RAW,21
27999,08:53:25.400000,RAW,9
28000,08:53:25.401000,RAW,20
28001,08:53:25.402000,RAW,55
28002,08:53:25.402000,RAW,43
28003,08:53:25.403000,RAW,49
28004,08:53:25.404000,RAW,36
28005,08:53:25.405000,RAW,34
28006,08:53:25.406000,RAW,34
28007,08:53:25.407000,RAW,26
28008,08:53:25.408000,RAW,40
28009,08:53:25.408000,RAW,57
28010,08:53:25.408000,RAW,18
28011,08:53:25.435000,RAW,52
28012,08:53:25.435000,RAW,40
28013,08:53:25.435000,RAW,27
28014,08:53:25.436000,RAW,56
28015,08:53:25.437000,RAW,65
28016,08:53:25.438000,RAW,54
28017,08:53:25.438000,RAW,42
28018,08:53:25.438000,RAW,32
28019,08:53:25.437000,RAW,65
28020,08:53:25.439000,RAW,89
28021,08:53:25.439000,RAW,50
28022,08:53:25.439000,RAW,82
28023,08:53:25.439000,RAW,96
28024,08:53:25.455000,RAW,81
28025,08:53:25.455000,RAW,56
28026,08:53:25.457000,RAW,22
28027,08:53:25.458000,RAW,32
28028,08:53:25.458000,RAW,100
28029,08:53:25.458000,RAW,73
28030,08:53:25.459000,RAW,56
28031,08:53:25.459000,RAW,56
28032,08:53:25.458000,RAW,81
28033,08:53:25.459000,RAW,76
28034,08:53:25.460000,RAW,65
28035,08:53:25.460000,RAW,50
28036,08:53:25.493000,RAW,68
28037,08:53:25.493000,RAW,70
28038,08:53:25.493000,RAW,28
28039,08:53:25.493000,RAW,44
28040,08:53:25.493000,RAW,83
28041,08:53:25.494000,RAW,24
28042,08:53:25.494000,RAW,20
28043,08:53:25.494000,RAW,28
28044,08:53:25.493000,RAW,25
28045,08:53:25.494000,RAW,20
28046,08:53:25.494000,RAW,22
28047,08:53:25.494000,RAW,19
28048,08:53:25.511000,RAW,32
28049,08:53:25.510000,RAW,36
28050,08:53:25.511000,RAW,33
28051,08:53:25.513000,RAW,37
28052,08:53:25.514000,RAW,1
28053,08:53:25.514000,RAW,12
28054,08:53:25.514000,RAW,2
28055,08:53:25.514000,RAW,9
28056,08:53:25.514000,RAW,0
28057,08:53:25.514000,RAW,4
28058,08:53:25.514000,RAW,1
28059,08:53:25.514000,RAW,32
28060,08:53:25.512000,RAW,34
28061,08:53:25.516000,RAW,23
28062,08:53:25.516000,RAW,35
28063,08:53:25.517000,RAW,40
28064,08:53:25.517000,RAW,36
28065,08:53:25.518000,RAW,35
28066,08:53:25.519000,RAW,35
28067,08:53:25.520000,RAW,40
28068,08:53:25.521000,RAW,52
28069,08:53:25.522000,RAW,39
28070,08:53:25.522000,RAW,49
28071,08:53:25.522000,RAW,42
28072,08:53:25.522000,RAW,42
28073,08:53:25.522000,RAW,54
28074,08:53:25.549000,RAW,55
28075,08:53:25.549000,RAW,74
28076,08:53:25.549000,RAW,24
28077,08:53:25.549000,RAW,33
28078,08:53:25.549000,RAW,74
28079,08:53:25.550000,RAW,61
28080,08:53:25.550000,RAW,57
28081,08:53:25.549000,RAW,36
28082,08:53:25.551000,RAW,65
28083,08:53:25.551000,RAW,69
28084,08:53:25.552000,RAW,73
28085,08:53:25.552000,RAW,68
28086,08:53:25.569000,RAW,72
28087,08:53:25.568000,RAW,67
28088,08:53:25.569000,RAW,69
28089,08:53:25.569000,PITCH,4
28090,08:53:25.569000,YAW,196
28091,08:53:25.569000,ROLL,112
28092,08:53:25.571000,RAW,68
28093,08:53:25.571000,RAW,60
28094,08:53:25.571000,RAW,56
28095,08:53:25.571000,RAW,52
28096,08:53:25.571000,RAW,51
28097,08:53:25.571000,RAW,48
28098,08:53:25.573000,RAW,33
28099,08:53:25.573000,RAW,22
28100,08:53:25.588000,RAW,32
28101,08:53:25.587000,RAW,27
28102,08:53:25.588000,RAW,24
28103,08:53:25.588000,RAW,32
28104,08:53:25.588000,RAW,34
28105,08:53:25.589000,RAW,26
28106,08:53:25.589000,RAW,26
28107,08:53:25.590000,RAW,32
28108,08:53:25.590000,RAW,38
28109,08:53:25.590000,RAW,35
28110,08:53:25.590000,RAW,36
28111,08:53:25.591000,RAW,34
28112,08:53:25.625000,RAW,41
28113,08:53:25.625000,RAW,50
28114,08:53:25.626000,RAW,53
28115,08:53:25.626000,RAW,41
28116,08:53:25.626000,RAW,48
28117,08:53:25.628000,RAW,37
28118,08:53:25.628000,RAW,23
28119,08:53:25.629000,RAW,38
28120,08:53:25.629000,RAW,40
28121,08:53:25.630000,RAW,34
28122,08:53:25.629000,RAW,26
28123,08:53:25.624000,RAW,35
28124,08:53:25.631000,RAW,34
28125,08:53:25.644000,RAW,42
28126,08:53:25.645000,RAW,53
28127,08:53:25.646000,RAW,52
28128,08:53:25.647000,RAW,38
28129,08:53:25.649000,RAW,34
28130,08:53:25.648000,RAW,24
28131,08:53:25.648000,RAW,22
28132,08:53:25.649000,RAW,-4
28133,08:53:25.649000,RAW,17
28134,08:53:25.648000,RAW,32
28135,08:53:25.650000,RAW,-8
28136,08:53:25.651000,RAW,-12
28137,08:53:25.651000,RAW,-26
28138,08:53:25.662000,RAW,-40
28139,08:53:25.662000,RAW,-49
28140,08:53:25.662000,RAW,-36
28141,08:53:25.663000,RAW,11
28142,08:53:25.662000,RAW,2
28143,08:53:25.662000,RAW,-11
28144,08:53:25.665000,RAW,16
28145,08:53:25.665000,RAW,21
28146,08:53:25.665000,RAW,22
28147,08:53:25.666000,RAW,23
28148,08:53:25.666000,RAW,36
28149,08:53:25.681000,RAW,6
28150,08:53:25.681000,RAW,9
28151,08:53:25.682000,RAW,28
28152,08:53:25.683000,RAW,21
28153,08:53:25.683000,RAW,41
28154,08:53:25.683000,RAW,34
28155,08:53:25.681000,RAW,20
28156,08:53:25.682000,RAW,32
28157,08:53:25.683000,RAW,21
28158,08:53:25.684000,RAW,49
28159,08:53:25.685000,RAW,28
28160,08:53:25.685000,RAW,10
28161,08:53:25.685000,RAW,45
28162,08:53:25.718000,RAW,9
28163,08:53:25.719000,RAW,27
28164,08:53:25.719000,RAW,36
28165,08:53:25.719000,RAW,28
28166,08:53:25.719000,RAW,28
28167,08:53:25.719000,RAW,32
28168,08:53:25.719000,RAW,23
28169,08:53:25.721000,RAW,59
28170,08:53:25.721000,RAW,67
28171,08:53:25.720000,RAW,50
28172,08:53:25.721000,RAW,61
28173,08:53:25.722000,RAW,88
28174,08:53:25.722000,RAW,86
28175,08:53:25.738000,RAW,65
28176,08:53:25.738000,RAW,55
28177,08:53:25.737000,RAW,72
28178,08:53:25.738000,RAW,61
28179,08:53:25.740000,RAW,20
28180,08:53:25.740000,RAW,23
28181,08:53:25.740000,RAW,20
28182,08:53:25.738000,RAW,43
28183,08:53:25.741000,RAW,10
28184,08:53:25.740000,RAW,16
28185,08:53:25.741000,RAW,8
28186,08:53:25.739000,RAW,33
28187,08:53:25.756000,RAW,2
28188,08:53:25.757000,RAW,16
28189,08:53:25.757000,RAW,24
28190,08:53:25.757000,RAW,37
28191,08:53:25.756000,RAW,4
28192,08:53:25.757000,RAW,19
28193,08:53:25.758000,RAW,28
28194,08:53:25.759000,RAW,4
28195,08:53:25.758000,RAW,40
28196,08:53:25.760000,RAW,-18
28197,08:53:25.761000,RAW,7
28198,08:53:25.761000,RAW,-13
28199,08:53:25.762000,RAW,22
28200,08:53:25.794000,RAW,-10
28201,08:53:25.794000,RAW,1
28202,08:53:25.794000,RAW,23
28203,08:53:25.794000,RAW,34
28204,08:53:25.794000,RAW,8
28205,08:53:25.794000,RAW,1
28206,08:53:25.794000,RAW,-18
28207,08:53:25.794000,RAW,28
28208,08:53:25.794000,RAW,18
28209,08:53:25.797000,RAW,8
28210,08:53:25.797000,RAW,21
28211,08:53:25.813000,RAW,23
28212,08:53:25.813000,RAW,18
28213,08:53:25.813000,RAW,34
28214,08:53:25.813000,RAW,32
28215,08:53:25.813000,RAW,33
28216,08:53:25.813000,RAW,24
28217,08:53:25.813000,RAW,17
28218,08:53:25.813000,RAW,36
28219,08:53:25.813000,RAW,22
28220,08:53:25.815000,RAW,29
28221,08:53:25.816000,RAW,45
28222,08:53:25.815000,RAW,24
28223,08:53:25.816000,RAW,53
28224,08:53:25.848000,RAW,65
28225,08:53:25.848000,RAW,37
28226,08:53:25.848000,RAW,25
28227,08:53:25.848000,RAW,55
28228,08:53:25.847000,RAW,59
28229,08:53:25.849000,RAW,25
28230,08:53:25.850000,RAW,27
28231,08:53:25.851000,RAW,21
28232,08:53:25.851000,RAW,21
28233,08:53:25.851000,RAW,22
28234,08:53:25.850000,RAW,24
28235,08:53:25.852000,RAW,28
28236,08:53:25.852000,RAW,41
28237,08:53:25.885000,RAW,40
28238,08:53:25.885000,RAW,34
28239,08:53:25.886000,RAW,36
28240,08:53:25.888000,RAW,53
28241,08:53:25.889000,RAW,64
28242,08:53:25.889000,RAW,49
28243,08:53:25.889000,RAW,37
28244,08:53:25.889000,RAW,60
28245,08:53:25.889000,RAW,53
28246,08:53:25.888000,RAW,68
28247,08:53:25.889000,RAW,40
28248,08:53:25.892000,RAW,48
28249,08:53:25.892000,RAW,54
28250,08:53:25.892000,RAW,45
28251,08:53:25.892000,RAW,49
28252,08:53:25.892000,RAW,55
28253,08:53:25.892000,RAW,60
28254,08:53:25.894000,RAW,64
28255,08:53:25.892000,RAW,61
28256,08:53:25.895000,RAW,44
28257,08:53:25.895000,RAW,33
28258,08:53:25.895000,ROLL,114
28259,08:53:25.896000,RAW,42
28260,08:53:25.895000,YAW,205
28261,08:53:25.891000,RAW,67
28262,08:53:25.895000,PITCH,4
28263,08:53:25.906000,RAW,65
28264,08:53:25.906000,RAW,53
28265,08:53:25.906000,RAW,51
28266,08:53:25.908000,RAW,50
28267,08:53:25.908000,RAW,60
28268,08:53:25.908000,RAW,55
28269,08:53:25.908000,RAW,53
28270,08:53:25.908000,RAW,42
28271,08:53:25.908000,RAW,40
28272,08:53:25.908000,RAW,39
28273,08:53:25.906000,RAW,57
28274,08:53:25.906000,RAW,61
28275,08:53:25.961000,RAW,21
28276,08:53:25.961000,RAW,39
28277,08:53:25.961000,RAW,41
28278,08:53:25.961000,RAW,33
28279,08:53:25.961000,RAW,25
28280,08:53:25.960000,RAW,37
28281,08:53:25.960000,RAW,34
28282,08:53:25.961000,RAW,32
28283,08:53:25.961000,RAW,41
28284,08:53:25.981000,THETA,11958
28285,08:53:25.981000,LOALPHA,3523
28286,08:53:25.981000,HIALPHA,6741
28287,08:53:25.981000,LOBETA,4268
28288,08:53:25.981000,HIBETA,3225
28289,08:53:25.981000,LOGAMMA,2165
28290,08:53:25.981000,MIDGAMMA,797
28291,08:53:25.981000,DELTA,8294
28292,08:53:25.983000,ATTENTION,41
28293,08:53:25.984000,APPRECIATION,2
28294,08:53:25.985000,FAMILIARITY,0
28295,08:53:25.985000,RAW,39
28296,08:53:25.985000,RAW,38
28297,08:53:25.985000,RAW,32
28298,08:53:25.985000,RAW,53
28299,08:53:25.986000,RAW,25
28300,08:53:25.984000,MENTAL_EFFORT,0
28301,08:53:25.985000,RAW,55
28302,08:53:25.984000,MEDITATION,63
28303,08:53:25.986000,RAW,52
28304,08:53:25.985000,RAW,48
28305,08:53:25.985000,RAW,48
28306,08:53:25.986000,RAW,37
28307,08:53:26.024000,RAW,45
28308,08:53:26.024000,RAW,38
28309,08:53:26.024000,RAW,26
28310,08:53:26.027000,RAW,20
28311,08:53:26.028000,RAW,29
28312,08:53:26.028000,RAW,44
28313,08:53:26.028000,RAW,43
28314,08:53:26.028000,RAW,34
28315,08:53:26.028000,RAW,34
28316,08:53:26.029000,RAW,28
28317,08:53:26.029000,RAW,33
28318,08:53:26.028000,RAW,56
28319,08:53:26.030000,RAW,37
28320,08:53:26.030000,RAW,36
28321,08:53:26.030000,RAW,33
28322,08:53:26.028000,RAW,54
28323,08:53:26.030000,RAW,24
28324,08:53:26.032000,RAW,17
28325,08:53:26.032000,RAW,17
28326,08:53:26.032000,RAW,18
28327,08:53:26.034000,RAW,3
28328,08:53:26.034000,RAW,-6
28329,08:53:26.035000,RAW,-4
28330,08:53:26.028000,RAW,57
28331,08:53:26.074000,RAW,3
28332,08:53:26.074000,RAW,16
28333,08:53:26.074000,RAW,28
28334,08:53:26.074000,RAW,17
28335,08:53:26.074000,RAW,9
28336,08:53:26.074000,RAW,4
28337,08:53:26.074000,RAW,5
28338,08:53:26.075000,RAW,6
28339,08:53:26.075000,RAW,4
28340,08:53:26.074000,RAW,32
28341,08:53:26.074000,RAW,24
28342,08:53:26.075000,RAW,-3
28343,08:53:26.074000,RAW,8
28344,08:53:26.078000,RAW,0
28345,08:53:26.078000,RAW,5
28346,08:53:26.078000,RAW,11
28347,08:53:26.079000,RAW,20
28348,08:53:26.079000,RAW,32
28349,08:53:26.079000,RAW,42
28350,08:53:26.078000,RAW,26
28351,08:53:26.078000,RAW,42
28352,08:53:26.079000,RAW,40
28353,08:53:26.079000,RAW,26
28354,08:53:26.079000,RAW,19
28355,08:53:26.081000,RAW,53
28356,08:53:26.094000,RAW,52
28357,08:53:26.094000,RAW,48
28358,08:53:26.094000,RAW,38
28359,08:53:26.094000,RAW,38
28360,08:53:26.094000,RAW,55
28361,08:53:26.095000,RAW,56
28362,08:53:26.096000,RAW,37
28363,08:53:26.096000,RAW,44
28364,08:53:26.096000,RAW,35
28365,08:53:26.097000,RAW,27
28366,08:53:26.097000,RAW,19
28367,08:53:26.098000,RAW,5
28368,08:53:26.096000,RAW,33
28369,08:53:26.112000,RAW,4
28370,08:53:26.112000,RAW,19
28371,08:53:26.114000,RAW,53
28372,08:53:26.116000,RAW,28
28373,08:53:26.114000,RAW,42
28374,08:53:26.114000,RAW,41
28375,08:53:26.115000,RAW,52
28376,08:53:26.115000,RAW,50
28377,08:53:26.115000,RAW,43
28378,08:53:26.112000,RAW,40
28379,08:53:26.114000,RAW,50
28380,08:53:26.114000,RAW,49
28381,08:53:26.131000,RAW,24
28382,08:53:26.132000,RAW,2
28383,08:53:26.132000,RAW,17
28384,08:53:26.132000,RAW,25
28385,08:53:26.132000,RAW,5
28386,08:53:26.133000,RAW,51
28387,08:53:26.133000,RAW,59
28388,08:53:26.134000,RAW,64
28389,08:53:26.134000,RAW,52
28390,08:53:26.134000,RAW,48
28391,08:53:26.133000,RAW,43
28392,08:53:26.135000,RAW,51
28393,08:53:26.168000,RAW,51
28394,08:53:26.169000,RAW,53
28395,08:53:26.170000,RAW,52
28396,08:53:26.171000,RAW,45
28397,08:53:26.171000,RAW,49
28398,08:53:26.173000,RAW,44
28399,08:53:26.174000,RAW,41
28400,08:53:26.174000,RAW,48
28401,08:53:26.175000,RAW,51
28402,08:53:26.176000,RAW,45
28403,08:53:26.176000,RAW,41
28404,08:53:26.176000,RAW,39
28405,08:53:26.178000,RAW,52
28406,08:53:26.206000,RAW,43
28407,08:53:26.206000,RAW,26
28408,08:53:26.206000,RAW,54
28409,08:53:26.208000,RAW,18
28410,08:53:26.209000,RAW,22
28411,08:53:26.209000,RAW,22
28412,08:53:26.210000,RAW,37
28413,08:53:26.210000,RAW,25
28414,08:53:26.210000,RAW,32
28415,08:53:26.210000,RAW,32
28416,08:53:26.210000,RAW,26
28417,08:53:26.210000,RAW,27
28418,08:53:26.244000,RAW,21
28419,08:53:26.245000,RAW,27
28420,08:53:26.245000,RAW,50
28421,08:53:26.247000,RAW,58
28422,08:53:26.248000,RAW,56
28423,08:53:26.249000,RAW,40
28424,08:53:26.250000,RAW,26
28425,08:53:26.250000,RAW,36
28426,08:53:26.251000,RAW,52
28427,08:53:26.252000,RAW,48
28428,08:53:26.253000,RAW,28
28429,08:53:26.253000,RAW,27
28430,08:53:26.253000,RAW,32
28431,08:53:26.254000,RAW,32
28432,08:53:26.255000,RAW,33
28433,08:53:26.256000,YAW,206
28434,08:53:26.256000,ROLL,115
28435,08:53:26.256000,PITCH,4
28436,08:53:26.256000,RAW,37
28437,08:53:26.256000,RAW,40
28438,08:53:26.257000,RAW,28
28439,08:53:26.255000,RAW,32
28440,08:53:26.259000,RAW,43
28441,08:53:26.259000,RAW,51
28442,08:53:26.259000,RAW,53
28443,08:53:26.257000,RAW,35
28444,08:53:26.262000,RAW,25
28445,08:53:26.261000,RAW,33
28446,08:53:26.262000,RAW,28
28447,08:53:26.263000,RAW,27
28448,08:53:26.263000,RAW,29
28449,08:53:26.264000,RAW,49
28450,08:53:26.265000,RAW,65
28451,08:53:26.265000,RAW,56
28452,08:53:26.266000,RAW,53
28453,08:53:26.266000,RAW,42
28454,08:53:26.264000,RAW,65
28455,08:53:26.267000,RAW,33
28456,08:53:26.267000,RAW,28
28457,08:53:26.303000,RAW,44
28458,08:53:26.303000,RAW,52
28459,08:53:26.303000,RAW,52
28460,08:53:26.303000,RAW,51
28461,08:53:26.303000,RAW,38
28462,08:53:26.303000,RAW,40
28463,08:53:26.303000,RAW,50
28464,08:53:26.303000,RAW,43
28465,08:53:26.306000,RAW,70
28466,08:53:26.307000,RAW,70
28467,08:53:26.307000,RAW,50
28468,08:53:26.306000,RAW,74
28469,08:53:26.307000,RAW,66
28470,08:53:26.309000,RAW,38
28471,08:53:26.310000,RAW,49
28472,08:53:26.310000,RAW,56
28473,08:53:26.310000,RAW,56
28474,08:53:26.309000,RAW,38
28475,08:53:26.312000,RAW,52
28476,08:53:26.312000,RAW,41
28477,08:53:26.313000,RAW,39
28478,08:53:26.313000,RAW,33
28479,08:53:26.314000,RAW,61
28480,08:53:26.313000,RAW,59
28481,08:53:26.314000,RAW,65
28482,08:53:26.314000,RAW,61
28483,08:53:26.354000,RAW,60
28484,08:53:26.354000,RAW,67
28485,08:53:26.354000,RAW,57
28486,08:53:26.354000,RAW,49
28487,08:53:26.354000,RAW,48
28488,08:53:26.354000,RAW,49
